"cokey"	"ave_no3_leach"	"ave_nh3_vol"	"bulk_dens"	"ph"	"wthirdbar"	"wfifteenbar"	"awc"	"clay_frac"	"sand_frac"	"ksat"	"om"
"11726596"	"41.43"	"116.50"	"1.25"	"7.90"	"34.90"	"23.50"	"0.20"	"32.50"	"34.70"	"3.00"	"6.00"
"11726615"	"35.95"	"104.50"	"1.28"	"7.90"	"34.20"	"22.40"	"0.22"	"30.50"	"6.70"	"3.00"	"6.00"
"11726982"	"17.98"	"105.36"	"1.15"	"7.90"	"32.20"	"19.10"	"0.23"	"31.00"	"6.90"	"3.00"	"5.00"
"11727117"	"0.02"	"100.83"	"1.40"	"6.60"	"32.50"	"19.30"	"0.22"	"30.00"	"3.00"	"3.00"	"2.00"
"11727117"	"0.02"	"101.51"	"1.40"	"6.60"	"32.50"	"19.30"	"0.22"	"30.00"	"3.00"	"3.00"	"2.00"
"11727117"	"0.03"	"98.86"	"1.40"	"6.60"	"32.50"	"19.30"	"0.22"	"30.00"	"3.00"	"3.00"	"2.00"
"11727117"	"0.03"	"104.56"	"1.40"	"6.60"	"32.50"	"19.30"	"0.22"	"30.00"	"3.00"	"3.00"	"2.00"
"11727117"	"0.03"	"105.36"	"1.40"	"6.60"	"32.50"	"19.30"	"0.22"	"30.00"	"3.00"	"3.00"	"2.00"
"11727117"	"0.03"	"105.55"	"1.40"	"6.60"	"32.50"	"19.30"	"0.22"	"30.00"	"3.00"	"3.00"	"2.00"
"11727117"	"0.04"	"98.94"	"1.40"	"6.60"	"32.50"	"19.30"	"0.22"	"30.00"	"3.00"	"3.00"	"2.00"
"11727120"	"0.02"	"99.99"	"1.40"	"6.60"	"32.50"	"19.30"	"0.22"	"30.00"	"3.00"	"3.00"	"2.00"
"11727120"	"0.02"	"100.79"	"1.40"	"6.60"	"32.50"	"19.30"	"0.22"	"30.00"	"3.00"	"3.00"	"2.00"
"11727120"	"0.02"	"104.22"	"1.40"	"6.60"	"32.50"	"19.30"	"0.22"	"30.00"	"3.00"	"3.00"	"2.00"
"11727120"	"0.02"	"104.38"	"1.40"	"6.60"	"32.50"	"19.30"	"0.22"	"30.00"	"3.00"	"3.00"	"2.00"
"11727120"	"0.03"	"98.19"	"1.40"	"6.60"	"32.50"	"19.30"	"0.22"	"30.00"	"3.00"	"3.00"	"2.00"
"11727120"	"0.03"	"98.37"	"1.40"	"6.60"	"32.50"	"19.30"	"0.22"	"30.00"	"3.00"	"3.00"	"2.00"
"11728943"	"0.03"	"98.11"	"1.39"	"6.00"	"31.40"	"17.40"	"0.19"	"28.00"	"3.00"	"3.00"	"1.50"
"11728943"	"0.03"	"99.38"	"1.39"	"6.00"	"31.40"	"17.40"	"0.19"	"28.00"	"3.00"	"3.00"	"1.50"
"11728943"	"0.03"	"99.78"	"1.39"	"6.00"	"31.40"	"17.40"	"0.19"	"28.00"	"3.00"	"3.00"	"1.50"
"11728943"	"0.03"	"102.69"	"1.39"	"6.00"	"31.40"	"17.40"	"0.19"	"28.00"	"3.00"	"3.00"	"1.50"
"11728943"	"0.03"	"103.01"	"1.39"	"6.00"	"31.40"	"17.40"	"0.19"	"28.00"	"3.00"	"3.00"	"1.50"
"11728943"	"0.03"	"104.17"	"1.39"	"6.00"	"31.40"	"17.40"	"0.19"	"28.00"	"3.00"	"3.00"	"1.50"
"11728946"	"0.02"	"99.16"	"1.39"	"6.00"	"31.40"	"17.40"	"0.19"	"28.00"	"3.00"	"3.00"	"1.50"
"11728946"	"0.03"	"98.73"	"1.39"	"6.00"	"31.40"	"17.40"	"0.19"	"28.00"	"3.00"	"3.00"	"1.50"
"11728946"	"0.03"	"102.04"	"1.39"	"6.00"	"31.40"	"17.40"	"0.19"	"28.00"	"3.00"	"3.00"	"1.50"
"11728946"	"0.03"	"102.96"	"1.39"	"6.00"	"31.40"	"17.40"	"0.19"	"28.00"	"3.00"	"3.00"	"1.50"
"11728958"	"0.03"	"99.38"	"1.39"	"6.20"	"31.40"	"17.40"	"0.19"	"28.00"	"5.00"	"3.00"	"1.50"
"11728958"	"0.03"	"103.71"	"1.39"	"6.20"	"31.40"	"17.40"	"0.19"	"28.00"	"5.00"	"3.00"	"1.50"
"11809362"	"0.04"	"113.40"	"1.35"	"5.90"	"29.70"	"15.00"	"0.23"	"22.00"	"5.00"	"9.00"	"2.50"
"11809362"	"0.05"	"104.75"	"1.35"	"5.90"	"29.70"	"15.00"	"0.23"	"22.00"	"5.00"	"9.00"	"2.50"
"11809362"	"0.05"	"104.97"	"1.35"	"5.90"	"29.70"	"15.00"	"0.23"	"22.00"	"5.00"	"9.00"	"2.50"
"11809362"	"0.05"	"109.33"	"1.35"	"5.90"	"29.70"	"15.00"	"0.23"	"22.00"	"5.00"	"9.00"	"2.50"
"11809362"	"0.05"	"110.17"	"1.35"	"5.90"	"29.70"	"15.00"	"0.23"	"22.00"	"5.00"	"9.00"	"2.50"
"11809362"	"0.05"	"113.36"	"1.35"	"5.90"	"29.70"	"15.00"	"0.23"	"22.00"	"5.00"	"9.00"	"2.50"
"11809362"	"0.06"	"111.76"	"1.35"	"5.90"	"29.70"	"15.00"	"0.23"	"22.00"	"5.00"	"9.00"	"2.50"
"11809634"	"0.03"	"119.83"	"1.38"	"5.90"	"32.00"	"18.50"	"0.23"	"28.00"	"3.00"	"3.00"	"2.50"
"11809634"	"0.04"	"112.39"	"1.38"	"5.90"	"32.00"	"18.50"	"0.23"	"28.00"	"3.00"	"3.00"	"2.50"
"11809634"	"0.04"	"114.94"	"1.38"	"5.90"	"32.00"	"18.50"	"0.23"	"28.00"	"3.00"	"3.00"	"2.50"
"11809634"	"0.04"	"117.20"	"1.38"	"5.90"	"32.00"	"18.50"	"0.23"	"28.00"	"3.00"	"3.00"	"2.50"
"11809634"	"0.04"	"120.47"	"1.38"	"5.90"	"32.00"	"18.50"	"0.23"	"28.00"	"3.00"	"3.00"	"2.50"
"11809637"	"0.03"	"116.29"	"1.40"	"5.90"	"33.20"	"20.40"	"0.23"	"31.00"	"3.00"	"3.00"	"2.50"
"11809641"	"0.03"	"119.84"	"1.38"	"5.90"	"32.00"	"18.50"	"0.23"	"28.00"	"3.00"	"3.00"	"2.50"
"11809641"	"0.04"	"112.36"	"1.38"	"5.90"	"32.00"	"18.50"	"0.23"	"28.00"	"3.00"	"3.00"	"2.50"
"11809641"	"0.04"	"114.93"	"1.38"	"5.90"	"32.00"	"18.50"	"0.23"	"28.00"	"3.00"	"3.00"	"2.50"
"11809877"	"0.03"	"115.41"	"1.38"	"5.90"	"32.00"	"18.50"	"0.23"	"28.00"	"3.00"	"3.00"	"2.50"
"11809877"	"0.03"	"119.80"	"1.38"	"5.90"	"32.00"	"18.50"	"0.23"	"28.00"	"3.00"	"3.00"	"2.50"
"11809877"	"0.04"	"112.02"	"1.38"	"5.90"	"32.00"	"18.50"	"0.23"	"28.00"	"3.00"	"3.00"	"2.50"
"11809877"	"0.04"	"117.01"	"1.38"	"5.90"	"32.00"	"18.50"	"0.23"	"28.00"	"3.00"	"3.00"	"2.50"
"11809877"	"0.04"	"120.36"	"1.38"	"5.90"	"32.00"	"18.50"	"0.23"	"28.00"	"3.00"	"3.00"	"2.50"
"11809877"	"0.05"	"111.15"	"1.38"	"5.90"	"32.00"	"18.50"	"0.23"	"28.00"	"3.00"	"3.00"	"2.50"
"11810119"	"0.09"	"121.04"	"1.35"	"6.20"	"30.80"	"16.50"	"0.15"	"24.00"	"15.00"	"3.00"	"2.50"
"11810119"	"0.09"	"121.95"	"1.35"	"6.20"	"30.80"	"16.50"	"0.15"	"24.00"	"15.00"	"3.00"	"2.50"
"11810119"	"0.11"	"101.84"	"1.35"	"6.20"	"30.80"	"16.50"	"0.15"	"24.00"	"15.00"	"3.00"	"2.50"
"11810119"	"0.12"	"98.30"	"1.35"	"6.20"	"30.80"	"16.50"	"0.15"	"24.00"	"15.00"	"3.00"	"2.50"
"11810123"	"0.08"	"121.48"	"1.35"	"6.20"	"30.80"	"16.50"	"0.15"	"24.00"	"15.00"	"3.00"	"2.50"
"11810123"	"0.08"	"132.76"	"1.35"	"6.20"	"30.80"	"16.50"	"0.15"	"24.00"	"15.00"	"3.00"	"2.50"
"11810123"	"0.11"	"100.31"	"1.35"	"6.20"	"30.80"	"16.50"	"0.15"	"24.00"	"15.00"	"3.00"	"2.50"
"11810128"	"0.04"	"129.14"	"1.35"	"6.20"	"30.80"	"16.50"	"0.15"	"24.00"	"15.00"	"3.00"	"2.50"
"11810128"	"0.05"	"127.54"	"1.35"	"6.20"	"30.80"	"16.50"	"0.15"	"24.00"	"15.00"	"3.00"	"2.50"
"11810128"	"0.06"	"101.04"	"1.35"	"6.20"	"30.80"	"16.50"	"0.15"	"24.00"	"15.00"	"3.00"	"2.50"
"11810128"	"0.06"	"120.73"	"1.35"	"6.20"	"30.80"	"16.50"	"0.15"	"24.00"	"15.00"	"3.00"	"2.50"
"11810128"	"0.07"	"130.97"	"1.35"	"6.20"	"30.80"	"16.50"	"0.15"	"24.00"	"15.00"	"3.00"	"2.50"
"11810128"	"0.09"	"98.29"	"1.35"	"6.20"	"30.80"	"16.50"	"0.15"	"24.00"	"15.00"	"3.00"	"2.50"
"11810222"	"0.03"	"117.34"	"1.35"	"5.90"	"29.70"	"15.00"	"0.23"	"22.00"	"5.00"	"9.00"	"2.50"
"11810222"	"0.04"	"114.56"	"1.35"	"5.90"	"29.70"	"15.00"	"0.23"	"22.00"	"5.00"	"9.00"	"2.50"
"11810222"	"0.05"	"108.00"	"1.35"	"5.90"	"29.70"	"15.00"	"0.23"	"22.00"	"5.00"	"9.00"	"2.50"
"11810222"	"0.05"	"112.53"	"1.35"	"5.90"	"29.70"	"15.00"	"0.23"	"22.00"	"5.00"	"9.00"	"2.50"
"11810222"	"0.06"	"107.32"	"1.35"	"5.90"	"29.70"	"15.00"	"0.23"	"22.00"	"5.00"	"9.00"	"2.50"
"11810326"	"0.05"	"119.44"	"1.35"	"6.20"	"30.80"	"16.50"	"0.15"	"24.00"	"15.00"	"3.00"	"2.50"
"11810326"	"0.05"	"119.49"	"1.35"	"6.20"	"30.80"	"16.50"	"0.15"	"24.00"	"15.00"	"3.00"	"2.50"
"11810326"	"0.06"	"98.51"	"1.35"	"6.20"	"30.80"	"16.50"	"0.15"	"24.00"	"15.00"	"3.00"	"2.50"
"11810326"	"0.06"	"129.86"	"1.35"	"6.20"	"30.80"	"16.50"	"0.15"	"24.00"	"15.00"	"3.00"	"2.50"
"11810476"	"0.04"	"110.81"	"1.35"	"5.90"	"29.70"	"15.00"	"0.23"	"22.00"	"5.00"	"9.00"	"2.50"
"11810476"	"0.04"	"116.87"	"1.35"	"5.90"	"29.70"	"15.00"	"0.23"	"22.00"	"5.00"	"9.00"	"2.50"
"11810476"	"0.05"	"107.39"	"1.35"	"5.90"	"29.70"	"15.00"	"0.23"	"22.00"	"5.00"	"9.00"	"2.50"
"11810476"	"0.05"	"114.39"	"1.35"	"5.90"	"29.70"	"15.00"	"0.23"	"22.00"	"5.00"	"9.00"	"2.50"
"11810476"	"0.05"	"117.59"	"1.35"	"5.90"	"29.70"	"15.00"	"0.23"	"22.00"	"5.00"	"9.00"	"2.50"
"11810476"	"0.06"	"107.02"	"1.35"	"5.90"	"29.70"	"15.00"	"0.23"	"22.00"	"5.00"	"9.00"	"2.50"
"11810503"	"0.24"	"101.23"	"1.48"	"6.20"	"28.20"	"14.40"	"0.16"	"20.00"	"35.00"	"9.00"	"2.50"
"11810598"	"6.84"	"103.19"	"1.43"	"7.00"	"21.90"	"17.90"	"0.11"	"45.00"	"7.20"	"0.04"	"2.50"
"11810620"	"0.24"	"100.57"	"1.48"	"6.20"	"28.20"	"14.40"	"0.16"	"20.00"	"35.00"	"9.00"	"2.50"
"11810620"	"0.29"	"103.59"	"1.48"	"6.20"	"28.20"	"14.40"	"0.16"	"20.00"	"35.00"	"9.00"	"2.50"
"11810620"	"0.34"	"106.69"	"1.48"	"6.20"	"28.20"	"14.40"	"0.16"	"20.00"	"35.00"	"9.00"	"2.50"
"11810620"	"0.35"	"102.01"	"1.48"	"6.20"	"28.20"	"14.40"	"0.16"	"20.00"	"35.00"	"9.00"	"2.50"
"11810732"	"0.04"	"118.88"	"1.38"	"5.90"	"32.00"	"18.50"	"0.23"	"28.00"	"3.00"	"3.00"	"2.50"
"11810732"	"0.05"	"111.10"	"1.38"	"5.90"	"32.00"	"18.50"	"0.23"	"28.00"	"3.00"	"3.00"	"2.50"
"11810732"	"0.05"	"114.53"	"1.38"	"5.90"	"32.00"	"18.50"	"0.23"	"28.00"	"3.00"	"3.00"	"2.50"
"11810732"	"0.05"	"116.09"	"1.38"	"5.90"	"32.00"	"18.50"	"0.23"	"28.00"	"3.00"	"3.00"	"2.50"
"11810732"	"0.05"	"120.04"	"1.38"	"5.90"	"32.00"	"18.50"	"0.23"	"28.00"	"3.00"	"3.00"	"2.50"
"11810736"	"0.04"	"119.06"	"1.38"	"5.90"	"32.00"	"18.50"	"0.23"	"28.00"	"3.00"	"3.00"	"2.50"
"11810736"	"0.05"	"111.21"	"1.38"	"5.90"	"32.00"	"18.50"	"0.23"	"28.00"	"3.00"	"3.00"	"2.50"
"11810736"	"0.05"	"112.51"	"1.38"	"5.90"	"32.00"	"18.50"	"0.23"	"28.00"	"3.00"	"3.00"	"2.50"
"11810736"	"0.05"	"114.60"	"1.38"	"5.90"	"32.00"	"18.50"	"0.23"	"28.00"	"3.00"	"3.00"	"2.50"
"11810736"	"0.05"	"116.26"	"1.38"	"5.90"	"32.00"	"18.50"	"0.23"	"28.00"	"3.00"	"3.00"	"2.50"
"11810736"	"0.05"	"120.14"	"1.38"	"5.90"	"32.00"	"18.50"	"0.23"	"28.00"	"3.00"	"3.00"	"2.50"
"11810872"	"0.06"	"127.77"	"1.35"	"6.20"	"30.80"	"16.50"	"0.15"	"24.00"	"15.00"	"3.00"	"2.50"
"11811003"	"0.03"	"115.28"	"1.38"	"5.90"	"32.00"	"18.50"	"0.23"	"28.00"	"3.00"	"3.00"	"2.50"
"11811003"	"0.03"	"122.21"	"1.38"	"5.90"	"32.00"	"18.50"	"0.23"	"28.00"	"3.00"	"3.00"	"2.50"
"11811003"	"0.04"	"113.23"	"1.38"	"5.90"	"32.00"	"18.50"	"0.23"	"28.00"	"3.00"	"3.00"	"2.50"
"11811003"	"0.04"	"119.26"	"1.38"	"5.90"	"32.00"	"18.50"	"0.23"	"28.00"	"3.00"	"3.00"	"2.50"
"11811003"	"0.04"	"121.99"	"1.38"	"5.90"	"32.00"	"18.50"	"0.23"	"28.00"	"3.00"	"3.00"	"2.50"
"11811003"	"0.05"	"113.23"	"1.38"	"5.90"	"32.00"	"18.50"	"0.23"	"28.00"	"3.00"	"3.00"	"2.50"
"11811010"	"0.03"	"115.28"	"1.38"	"5.90"	"32.00"	"18.50"	"0.23"	"28.00"	"3.00"	"3.00"	"2.50"
"11811010"	"0.03"	"122.21"	"1.38"	"5.90"	"32.00"	"18.50"	"0.23"	"28.00"	"3.00"	"3.00"	"2.50"
"11811010"	"0.04"	"113.23"	"1.38"	"5.90"	"32.00"	"18.50"	"0.23"	"28.00"	"3.00"	"3.00"	"2.50"
"11811010"	"0.04"	"119.26"	"1.38"	"5.90"	"32.00"	"18.50"	"0.23"	"28.00"	"3.00"	"3.00"	"2.50"
"11811010"	"0.04"	"121.99"	"1.38"	"5.90"	"32.00"	"18.50"	"0.23"	"28.00"	"3.00"	"3.00"	"2.50"
"11811010"	"0.05"	"113.23"	"1.38"	"5.90"	"32.00"	"18.50"	"0.23"	"28.00"	"3.00"	"3.00"	"2.50"
"11811262"	"0.04"	"120.15"	"1.38"	"5.90"	"32.00"	"18.50"	"0.23"	"28.00"	"3.00"	"3.00"	"2.50"
"11811262"	"0.05"	"115.35"	"1.38"	"5.90"	"32.00"	"18.50"	"0.23"	"28.00"	"3.00"	"3.00"	"2.50"
"11811262"	"0.05"	"116.78"	"1.38"	"5.90"	"32.00"	"18.50"	"0.23"	"28.00"	"3.00"	"3.00"	"2.50"
"11811266"	"0.04"	"120.35"	"1.38"	"5.90"	"32.00"	"18.50"	"0.23"	"28.00"	"3.00"	"3.00"	"2.50"
"11811266"	"0.05"	"112.31"	"1.38"	"5.90"	"32.00"	"18.50"	"0.23"	"28.00"	"3.00"	"3.00"	"2.50"
"11811266"	"0.05"	"116.97"	"1.38"	"5.90"	"32.00"	"18.50"	"0.23"	"28.00"	"3.00"	"3.00"	"2.50"
"11811266"	"0.06"	"112.00"	"1.38"	"5.90"	"32.00"	"18.50"	"0.23"	"28.00"	"3.00"	"3.00"	"2.50"
"11811325"	"3.61"	"121.64"	"1.35"	"8.00"	"28.80"	"16.10"	"0.19"	"28.00"	"15.00"	"3.00"	"2.00"
"11811325"	"3.68"	"110.45"	"1.35"	"8.00"	"28.80"	"16.10"	"0.19"	"28.00"	"15.00"	"3.00"	"2.00"
"11811325"	"3.82"	"120.50"	"1.35"	"8.00"	"28.80"	"16.10"	"0.19"	"28.00"	"15.00"	"3.00"	"2.00"
"11811325"	"4.20"	"113.96"	"1.35"	"8.00"	"28.80"	"16.10"	"0.19"	"28.00"	"15.00"	"3.00"	"2.00"
"11811325"	"4.91"	"168.66"	"1.35"	"8.00"	"28.80"	"16.10"	"0.19"	"28.00"	"15.00"	"3.00"	"2.00"
"11811326"	"3.31"	"121.33"	"1.35"	"8.00"	"28.80"	"16.10"	"0.19"	"28.00"	"15.00"	"3.00"	"2.00"
"11811326"	"3.38"	"110.15"	"1.35"	"8.00"	"28.80"	"16.10"	"0.19"	"28.00"	"15.00"	"3.00"	"2.00"
"11811326"	"3.52"	"120.20"	"1.35"	"8.00"	"28.80"	"16.10"	"0.19"	"28.00"	"15.00"	"3.00"	"2.00"
"11811326"	"3.84"	"113.71"	"1.35"	"8.00"	"28.80"	"16.10"	"0.19"	"28.00"	"15.00"	"3.00"	"2.00"
"11811326"	"4.51"	"168.31"	"1.35"	"8.00"	"28.80"	"16.10"	"0.19"	"28.00"	"15.00"	"3.00"	"2.00"
"11811331"	"0.06"	"125.37"	"1.35"	"6.20"	"30.80"	"16.50"	"0.15"	"24.00"	"15.00"	"3.00"	"2.50"
"11811331"	"0.06"	"126.51"	"1.35"	"6.20"	"30.80"	"16.50"	"0.15"	"24.00"	"15.00"	"3.00"	"2.50"
"11811331"	"0.07"	"124.56"	"1.35"	"6.20"	"30.80"	"16.50"	"0.15"	"24.00"	"15.00"	"3.00"	"2.50"
"11811331"	"0.07"	"128.50"	"1.35"	"6.20"	"30.80"	"16.50"	"0.15"	"24.00"	"15.00"	"3.00"	"2.50"
"11811331"	"0.08"	"118.12"	"1.35"	"6.20"	"30.80"	"16.50"	"0.15"	"24.00"	"15.00"	"3.00"	"2.50"
"11811331"	"0.08"	"120.30"	"1.35"	"6.20"	"30.80"	"16.50"	"0.15"	"24.00"	"15.00"	"3.00"	"2.50"
"11811375"	"0.09"	"121.24"	"1.35"	"6.20"	"30.80"	"16.50"	"0.15"	"24.00"	"15.00"	"3.00"	"2.50"
"11811375"	"0.12"	"99.18"	"1.35"	"6.20"	"30.80"	"16.50"	"0.15"	"24.00"	"15.00"	"3.00"	"2.50"
"11811379"	"0.09"	"120.74"	"1.35"	"6.20"	"30.80"	"16.50"	"0.15"	"24.00"	"15.00"	"3.00"	"2.50"
"11811379"	"0.10"	"118.40"	"1.35"	"6.20"	"30.80"	"16.50"	"0.15"	"24.00"	"15.00"	"3.00"	"2.50"
"11811379"	"0.11"	"98.40"	"1.35"	"6.20"	"30.80"	"16.50"	"0.15"	"24.00"	"15.00"	"3.00"	"2.50"
"11811387"	"0.06"	"124.68"	"1.35"	"6.20"	"30.80"	"16.50"	"0.15"	"24.00"	"15.00"	"3.00"	"2.50"
"11811387"	"0.07"	"118.43"	"1.35"	"6.20"	"30.80"	"16.50"	"0.15"	"24.00"	"15.00"	"3.00"	"2.50"
"11811387"	"0.07"	"120.14"	"1.35"	"6.20"	"30.80"	"16.50"	"0.15"	"24.00"	"15.00"	"3.00"	"2.50"
"11811507"	"0.04"	"115.80"	"1.38"	"5.90"	"32.00"	"18.50"	"0.23"	"28.00"	"3.00"	"3.00"	"2.50"
"11811507"	"0.04"	"118.30"	"1.38"	"5.90"	"32.00"	"18.50"	"0.23"	"28.00"	"3.00"	"3.00"	"2.50"
"11811507"	"0.04"	"120.88"	"1.38"	"5.90"	"32.00"	"18.50"	"0.23"	"28.00"	"3.00"	"3.00"	"2.50"
"11811507"	"0.04"	"120.90"	"1.38"	"5.90"	"32.00"	"18.50"	"0.23"	"28.00"	"3.00"	"3.00"	"2.50"
"11811507"	"0.05"	"111.28"	"1.38"	"5.90"	"32.00"	"18.50"	"0.23"	"28.00"	"3.00"	"3.00"	"2.50"
"11811507"	"0.05"	"112.08"	"1.38"	"5.90"	"32.00"	"18.50"	"0.23"	"28.00"	"3.00"	"3.00"	"2.50"
"11811510"	"0.03"	"116.82"	"1.40"	"5.90"	"33.20"	"20.40"	"0.23"	"31.00"	"3.00"	"3.00"	"2.50"
"11811510"	"0.03"	"125.77"	"1.40"	"5.90"	"33.20"	"20.40"	"0.23"	"31.00"	"3.00"	"3.00"	"2.50"
"11811836"	"0.26"	"98.05"	"1.48"	"6.20"	"27.30"	"13.10"	"0.16"	"20.00"	"35.00"	"9.00"	"2.50"
"11811836"	"0.26"	"127.20"	"1.48"	"6.20"	"27.30"	"13.10"	"0.16"	"20.00"	"35.00"	"9.00"	"2.50"
"11812035"	"0.08"	"118.10"	"1.35"	"6.20"	"30.80"	"16.50"	"0.15"	"24.00"	"15.00"	"3.00"	"2.50"
"11812035"	"0.09"	"119.07"	"1.35"	"6.20"	"30.80"	"16.50"	"0.15"	"24.00"	"15.00"	"3.00"	"2.50"
"11812035"	"0.09"	"125.63"	"1.35"	"6.20"	"30.80"	"16.50"	"0.15"	"24.00"	"15.00"	"3.00"	"2.50"
"11812180"	"0.05"	"117.44"	"1.38"	"5.90"	"32.00"	"18.50"	"0.23"	"28.00"	"3.00"	"3.00"	"2.50"
"11812180"	"0.05"	"119.65"	"1.38"	"5.90"	"32.00"	"18.50"	"0.23"	"28.00"	"3.00"	"3.00"	"2.50"
"11812180"	"0.06"	"110.72"	"1.38"	"5.90"	"32.00"	"18.50"	"0.23"	"28.00"	"3.00"	"3.00"	"2.50"
"11812180"	"0.06"	"111.56"	"1.38"	"5.90"	"32.00"	"18.50"	"0.23"	"28.00"	"3.00"	"3.00"	"2.50"
"11812180"	"0.06"	"116.01"	"1.38"	"5.90"	"32.00"	"18.50"	"0.23"	"28.00"	"3.00"	"3.00"	"2.50"
"11812180"	"0.06"	"121.25"	"1.38"	"5.90"	"32.00"	"18.50"	"0.23"	"28.00"	"3.00"	"3.00"	"2.50"
"11812184"	"0.05"	"117.62"	"1.38"	"5.90"	"32.00"	"18.50"	"0.23"	"28.00"	"3.00"	"3.00"	"2.50"
"11812184"	"0.05"	"119.82"	"1.38"	"5.90"	"32.00"	"18.50"	"0.23"	"28.00"	"3.00"	"3.00"	"2.50"
"11812184"	"0.06"	"111.66"	"1.38"	"5.90"	"32.00"	"18.50"	"0.23"	"28.00"	"3.00"	"3.00"	"2.50"
"11812263"	"0.02"	"102.97"	"1.53"	"6.50"	"32.00"	"20.60"	"0.17"	"31.00"	"35.40"	"3.00"	"1.50"
"11812263"	"0.02"	"103.06"	"1.53"	"6.50"	"32.00"	"20.60"	"0.17"	"31.00"	"35.40"	"3.00"	"1.50"
"11812263"	"0.03"	"101.02"	"1.53"	"6.50"	"32.00"	"20.60"	"0.17"	"31.00"	"35.40"	"3.00"	"1.50"
"11812263"	"0.03"	"102.15"	"1.53"	"6.50"	"32.00"	"20.60"	"0.17"	"31.00"	"35.40"	"3.00"	"1.50"
"11812292"	"0.17"	"100.02"	"1.28"	"6.70"	"25.10"	"9.50"	"0.21"	"14.00"	"30.40"	"9.00"	"2.00"
"11812292"	"0.24"	"103.68"	"1.28"	"6.70"	"25.10"	"9.50"	"0.21"	"14.00"	"30.40"	"9.00"	"2.00"
"11812292"	"0.25"	"104.48"	"1.28"	"6.70"	"25.10"	"9.50"	"0.21"	"14.00"	"30.40"	"9.00"	"2.00"
"11812292"	"0.28"	"101.62"	"1.28"	"6.70"	"25.10"	"9.50"	"0.21"	"14.00"	"30.40"	"9.00"	"2.00"
"11812292"	"0.29"	"98.72"	"1.28"	"6.70"	"25.10"	"9.50"	"0.21"	"14.00"	"30.40"	"9.00"	"2.00"
"11812292"	"0.33"	"101.99"	"1.28"	"6.70"	"25.10"	"9.50"	"0.21"	"14.00"	"30.40"	"9.00"	"2.00"
"11812383"	"0.01"	"110.90"	"1.48"	"5.90"	"33.80"	"22.10"	"0.19"	"33.50"	"18.70"	"3.00"	"2.00"
"11812383"	"0.01"	"111.91"	"1.48"	"5.90"	"33.80"	"22.10"	"0.19"	"33.50"	"18.70"	"3.00"	"2.00"
"11812383"	"0.02"	"107.25"	"1.48"	"5.90"	"33.80"	"22.10"	"0.19"	"33.50"	"18.70"	"3.00"	"2.00"
"11812396"	"0.02"	"106.93"	"1.53"	"6.50"	"32.10"	"20.80"	"0.17"	"31.00"	"35.40"	"3.00"	"1.70"
"11812396"	"0.03"	"106.00"	"1.53"	"6.50"	"32.10"	"20.80"	"0.17"	"31.00"	"35.40"	"3.00"	"1.70"
"11812396"	"0.03"	"107.17"	"1.53"	"6.50"	"32.10"	"20.80"	"0.17"	"31.00"	"35.40"	"3.00"	"1.70"
"11812396"	"0.03"	"108.43"	"1.53"	"6.50"	"32.10"	"20.80"	"0.17"	"31.00"	"35.40"	"3.00"	"1.70"
"11812396"	"0.04"	"100.59"	"1.53"	"6.50"	"32.10"	"20.80"	"0.17"	"31.00"	"35.40"	"3.00"	"1.70"
"11812396"	"0.04"	"102.25"	"1.53"	"6.50"	"32.10"	"20.80"	"0.17"	"31.00"	"35.40"	"3.00"	"1.70"
"11812508"	"0.05"	"119.49"	"1.38"	"5.90"	"32.00"	"18.50"	"0.23"	"28.00"	"3.00"	"3.00"	"2.50"
"11812508"	"0.05"	"121.76"	"1.38"	"5.90"	"32.00"	"18.50"	"0.23"	"28.00"	"3.00"	"3.00"	"2.50"
"11812508"	"0.06"	"122.90"	"1.38"	"5.90"	"32.00"	"18.50"	"0.23"	"28.00"	"3.00"	"3.00"	"2.50"
"11812508"	"0.07"	"112.10"	"1.38"	"5.90"	"32.00"	"18.50"	"0.23"	"28.00"	"3.00"	"3.00"	"2.50"
"11812508"	"0.07"	"113.94"	"1.38"	"5.90"	"32.00"	"18.50"	"0.23"	"28.00"	"3.00"	"3.00"	"2.50"
"11812512"	"0.05"	"119.70"	"1.38"	"5.90"	"32.00"	"18.50"	"0.23"	"28.00"	"3.00"	"3.00"	"2.50"
"11812512"	"0.05"	"121.98"	"1.38"	"5.90"	"32.00"	"18.50"	"0.23"	"28.00"	"3.00"	"3.00"	"2.50"
"11812512"	"0.05"	"123.08"	"1.38"	"5.90"	"32.00"	"18.50"	"0.23"	"28.00"	"3.00"	"3.00"	"2.50"
"11812512"	"0.07"	"112.24"	"1.38"	"5.90"	"32.00"	"18.50"	"0.23"	"28.00"	"3.00"	"3.00"	"2.50"
"11812512"	"0.07"	"114.08"	"1.38"	"5.90"	"32.00"	"18.50"	"0.23"	"28.00"	"3.00"	"3.00"	"2.50"
"11812631"	"0.08"	"116.16"	"1.33"	"6.50"	"29.20"	"14.20"	"0.21"	"21.00"	"26.30"	"9.00"	"2.50"
"11812631"	"0.09"	"110.98"	"1.33"	"6.50"	"29.20"	"14.20"	"0.21"	"21.00"	"26.30"	"9.00"	"2.50"
"11812707"	"0.05"	"125.33"	"1.35"	"6.20"	"30.40"	"16.00"	"0.15"	"24.00"	"15.00"	"3.00"	"2.50"
