"cokey"	"ave_no3_leach"	"ave_nh3_vol"	"bulk_dens"	"ph"	"wthirdbar"	"wfifteenbar"	"awc"	"clay_frac"	"sand_frac"	"ksat"	"om"
"11728341"	"134.97"	"9.12"	"1.30"	"6.70"	"29.30"	"14.90"	"0.22"	"22.50"	"7.50"	"9.00"	"3.00"
"11728361"	"163.47"	"11.46"	"1.38"	"7.00"	"31.00"	"16.90"	"0.23"	"18.50"	"11.70"	"9.00"	"5.20"
"11728364"	"160.00"	"5.80"	"1.50"	"6.50"	"32.10"	"19.10"	"0.20"	"22.00"	"40.00"	"9.00"	"4.50"
"11728394"	"156.96"	"3.25"	"1.45"	"6.20"	"17.50"	"8.00"	"0.13"	"9.00"	"67.40"	"28.00"	"2.00"
"11728432"	"155.93"	"3.54"	"1.53"	"6.10"	"19.20"	"9.50"	"0.14"	"12.50"	"67.90"	"28.00"	"1.00"
"11728582"	"138.06"	"3.11"	"1.57"	"6.10"	"14.40"	"5.10"	"0.11"	"5.00"	"85.00"	"92.00"	"1.00"
"11728585"	"139.87"	"3.12"	"1.57"	"6.10"	"14.40"	"5.10"	"0.11"	"5.00"	"85.00"	"92.00"	"1.00"
"11728588"	"148.65"	"3.17"	"1.57"	"6.10"	"14.40"	"5.10"	"0.11"	"5.00"	"85.00"	"92.00"	"1.00"
"11728591"	"149.50"	"3.17"	"1.57"	"6.10"	"14.40"	"5.10"	"0.11"	"5.00"	"85.00"	"92.00"	"1.00"
"11728596"	"149.28"	"3.23"	"1.57"	"6.10"	"14.40"	"5.10"	"0.11"	"5.00"	"85.00"	"92.00"	"1.00"
"11728653"	"141.00"	"3.12"	"1.50"	"5.90"	"17.20"	"7.50"	"0.15"	"9.00"	"60.00"	"28.00"	"1.00"
"11728655"	"151.41"	"3.24"	"1.57"	"6.10"	"14.40"	"5.10"	"0.11"	"5.00"	"85.00"	"92.00"	"1.00"
"11728656"	"152.65"	"3.30"	"1.57"	"6.10"	"14.40"	"5.10"	"0.11"	"5.00"	"85.00"	"92.00"	"1.00"
"11728657"	"156.96"	"3.31"	"1.57"	"6.10"	"14.40"	"5.10"	"0.11"	"5.00"	"85.00"	"92.00"	"1.00"
"11728662"	"144.30"	"3.10"	"1.53"	"6.20"	"15.30"	"6.10"	"0.11"	"6.00"	"84.00"	"92.00"	"1.50"
"11728665"	"145.87"	"3.10"	"1.53"	"6.20"	"15.30"	"6.10"	"0.11"	"6.00"	"84.00"	"92.00"	"1.50"
"11728666"	"147.21"	"3.11"	"1.53"	"6.20"	"15.30"	"6.10"	"0.11"	"6.00"	"84.00"	"92.00"	"1.50"
"11728681"	"154.99"	"4.24"	"1.30"	"6.20"	"14.50"	"5.30"	"0.11"	"6.00"	"87.00"	"92.00"	"1.50"
"11728756"	"144.48"	"4.82"	"1.38"	"6.50"	"30.10"	"15.50"	"0.23"	"20.00"	"26.50"	"9.00"	"3.50"
"11728766"	"133.64"	"3.44"	"1.53"	"6.50"	"22.20"	"13.20"	"0.14"	"15.00"	"65.00"	"28.00"	"2.00"
"11728793"	"144.90"	"8.05"	"1.30"	"6.70"	"28.90"	"14.40"	"0.22"	"22.50"	"7.50"	"9.00"	"2.50"
"11728812"	"159.10"	"4.46"	"1.53"	"6.50"	"14.40"	"5.40"	"0.08"	"6.00"	"88.00"	"92.00"	"1.00"
"11728829"	"135.18"	"3.67"	"1.30"	"6.20"	"14.50"	"5.30"	"0.11"	"6.00"	"87.00"	"92.00"	"1.50"
"11728982"	"146.69"	"3.04"	"1.50"	"5.90"	"17.20"	"7.50"	"0.15"	"9.00"	"60.00"	"28.00"	"1.00"
"11728984"	"146.71"	"3.13"	"1.57"	"6.10"	"14.40"	"5.10"	"0.11"	"5.00"	"85.00"	"92.00"	"1.00"
"11728985"	"150.86"	"3.19"	"1.57"	"6.10"	"14.40"	"5.10"	"0.11"	"5.00"	"85.00"	"92.00"	"1.00"
"11728986"	"158.31"	"3.27"	"1.57"	"6.10"	"14.40"	"5.10"	"0.11"	"5.00"	"85.00"	"92.00"	"1.00"
"11728996"	"147.26"	"2.96"	"1.53"	"6.20"	"15.30"	"6.10"	"0.11"	"6.00"	"84.00"	"92.00"	"1.50"
"11728999"	"147.08"	"2.95"	"1.53"	"6.20"	"15.30"	"6.10"	"0.11"	"6.00"	"84.00"	"92.00"	"1.50"
"11729000"	"148.59"	"2.98"	"1.53"	"6.20"	"15.30"	"6.10"	"0.11"	"6.00"	"84.00"	"92.00"	"1.50"
"11809194"	"149.14"	"6.98"	"1.38"	"6.50"	"30.10"	"15.50"	"0.23"	"20.00"	"26.50"	"9.00"	"3.50"
"11809203"	"151.15"	"4.93"	"1.53"	"6.50"	"22.20"	"13.20"	"0.14"	"15.00"	"65.00"	"28.00"	"2.00"
"11809310"	"160.37"	"4.34"	"1.50"	"6.00"	"31.90"	"18.20"	"0.23"	"22.20"	"15.50"	"9.00"	"3.60"
"11809419"	"141.66"	"8.21"	"1.43"	"6.50"	"31.30"	"17.30"	"0.23"	"23.50"	"10.20"	"9.00"	"3.00"
"11809479"	"135.92"	"5.17"	"1.43"	"6.20"	"29.60"	"14.80"	"0.22"	"22.50"	"24.80"	"9.00"	"1.50"
"11810035"	"158.55"	"4.70"	"1.53"	"6.50"	"14.30"	"5.30"	"0.08"	"6.00"	"84.90"	"92.00"	"1.25"
"11810105"	"161.66"	"4.70"	"1.53"	"6.50"	"16.70"	"7.40"	"0.08"	"6.00"	"84.90"	"92.00"	"1.25"
"11810272"	"135.13"	"13.57"	"1.30"	"6.70"	"28.10"	"13.00"	"0.22"	"22.50"	"7.20"	"9.00"	"1.25"
"11810288"	"141.32"	"4.71"	"1.50"	"6.70"	"20.40"	"11.10"	"0.16"	"12.50"	"67.30"	"28.00"	"2.00"
"11810359"	"147.15"	"11.78"	"1.38"	"6.70"	"32.00"	"18.40"	"0.23"	"22.00"	"12.00"	"9.00"	"5.00"
"11810473"	"151.13"	"4.91"	"1.58"	"6.10"	"13.40"	"4.30"	"0.10"	"5.00"	"85.00"	"92.00"	"0.50"
"11810527"	"156.38"	"11.69"	"1.30"	"6.70"	"29.30"	"14.90"	"0.22"	"22.50"	"7.50"	"9.00"	"3.00"
"11810961"	"152.97"	"3.49"	"1.46"	"5.50"	"24.10"	"8.60"	"0.21"	"11.00"	"45.00"	"9.00"	"1.70"
"11811852"	"148.64"	"5.75"	"1.38"	"6.50"	"30.10"	"15.50"	"0.23"	"20.00"	"26.50"	"9.00"	"3.50"
"11811858"	"174.16"	"5.40"	"1.50"	"6.70"	"19.60"	"10.20"	"0.16"	"12.50"	"67.30"	"28.00"	"2.00"
"11811875"	"141.07"	"3.74"	"1.53"	"6.20"	"20.00"	"11.20"	"0.14"	"13.00"	"55.40"	"28.00"	"2.50"
"11811893"	"155.16"	"4.80"	"1.50"	"6.70"	"19.60"	"10.20"	"0.16"	"12.50"	"67.30"	"28.00"	"2.00"
"11811914"	"159.74"	"4.94"	"1.50"	"6.70"	"19.60"	"10.20"	"0.16"	"12.50"	"67.30"	"28.00"	"2.00"
"11812045"	"164.45"	"7.88"	"1.38"	"6.70"	"32.00"	"18.40"	"0.23"	"22.00"	"12.00"	"9.00"	"5.00"
"11812243"	"133.34"	"4.17"	"1.38"	"5.90"	"28.30"	"13.00"	"0.23"	"19.00"	"27.00"	"9.00"	"2.00"
"11812281"	"145.85"	"4.35"	"1.38"	"5.90"	"29.30"	"14.30"	"0.23"	"19.00"	"27.00"	"9.00"	"3.00"
"11812469"	"152.21"	"3.67"	"1.46"	"5.50"	"24.10"	"8.60"	"0.21"	"11.00"	"45.00"	"9.00"	"1.70"
"11812564"	"135.19"	"6.05"	"1.38"	"6.50"	"30.10"	"15.50"	"0.23"	"20.00"	"26.50"	"9.00"	"3.50"
